Twitter,OK,https://www.linkedin.com/company/twitter/,2088
Meta,OK,https://www.linkedin.com/company/meta/,108695
Google,OK,https://www.linkedin.com/company/google/,288312
Netflix,OK,https://www.linkedin.com/company/netflix/,15761
Amazon,OK,https://www.linkedin.com/company/amazon/,848847
Apple,OK,https://www.linkedin.com/company/apple/,240888
